Nombre Jugador,Enlace TM,Temporada,Fecha,Último club,Nuevo club,Valor de mercado,Coste
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,16/17,16/07/2016,Inter,Girona FC,1.000.000€,Préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,15/16,30/06/2016,Frosinone,Inter,1.200.000€,Fin de préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,14/15,07/07/2014,Inter,Cagliari,2.000.000€,Préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,15/16,14/07/2015,Cagliari,Inter,1.500.000€,Fin de préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,19/20,31/01/2020,Inter,Venezia,700.000€,Préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,15/16,04/08/2015,Inter,Frosinone,1.500.000€,Préstamo
Samuele Longo,https://www.transfermarkt.es/samuele-longo/transfers/spieler/124560,16/17,30/06/2017,Girona FC,Inter,1.200.000€,Fin de préstamo
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,18/19,18/07/2018,Inter de Madrid,Laracha,50.000€,Libre
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,17/18,01/07/2017,Pontevedra,Inter de Madrid,50.000€,Libre
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,14/15,01/07/2014,Atlético Juv. A,Atl. Madrid C,-,-
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,15/16,01/07/2015,Atl. Madrid C,Sevilla Atl.,-,Libre
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,13/14,01/07/2013,Atlético Juv. B,Atlético Juv. A,-,-
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,19/20,01/07/2019,Laracha,Bergantiños FC,-,Libre
Santi Canedo,https://www.transfermarkt.es/santi-canedo/transfers/spieler/217139,16/17,01/07/2016,Sevilla Atl.,Pontevedra,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,19/20,01/07/2019,RC Villalbés,SD Fisterra,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,21/22,01/07/2021,Casino Arzúa,Sin equipo,-,-
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,20/21,01/08/2020,SD Fisterra,Casino Arzúa,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,18/19,03/08/2018,CD Boiro,RC Villalbés,50.000€,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,13/14,22/07/2013,Depor. Alavés B,SD Compostela,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,17/18,20/07/2017,SD Compostela,SD Amorebieta,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,16/17,14/07/2016,Deportivo B,SD Compostela,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,14/15,10/08/2014,SD Compostela,Deportivo B,-,Libre
Santi Taboada,https://www.transfermarkt.es/santi-taboada/transfers/spieler/270952,17/18,07/08/2017,SD Amorebieta,CD Boiro,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,18/19,01/01/2019,FC Fribourg,FC La Tour,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,22/23,16/08/2022,FC Fribourg,FC Marly,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,22/23,22/07/2022,FC Marly,FC Fribourg,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,21/22,13/08/2021,FC Fribourg,FC Marly,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,20/21,04/08/2020,FC Matran,FC Fribourg,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,17/18,01/07/2017,FC Richemond,FC Fribourg,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,19/20,01/07/2019,FC La Tour,FC Matran,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,13/14,01/07/2013,BSC YB U18,Desconocido,-,?
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,13/14,01/01/2014,Desconocido,Depor Juvenil A,-,?
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,14/15,01/02/2015,FC Fribourg,FC Bulle,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,14/15,31/08/2014,Depor Juvenil A,FC Fribourg,-,Libre
Santiago Cerezo,https://www.transfermarkt.es/santiago-cerezo/transfers/spieler/184376,15/16,01/07/2015,FC Bulle,FC Richemond,-,Libre
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,17/18,20/08/2017,Mladost,Córdoba CF,750.000€,?
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,22/23,01/07/2022,Mladost,FK TSC,450.000€,Libre
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,20/21,20/01/2021,Al-Fateh,Mladost,325.000€,Libre
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,13/14,01/07/2013,Kolubara,Smederevo,-,?
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,19/20,25/01/2020,RC Deportivo,Al-Fateh,400.000€,Fin de préstamo
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,19/20,02/09/2019,Al-Fateh,RC Deportivo,350.000€,Préstamo
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,14/15,05/07/2014,Smederevo,Mladost,-,?
Sasa Jovanovic,https://www.transfermarkt.es/sasa-jovanovic/transfers/spieler/129392,18/19,22/01/2019,Córdoba CF,Al-Fateh,500.000€,500 mil €
Saúl,https://www.transfermarkt.es/saul/transfers/spieler/56130,13/14,22/04/2014,Ponferradina,Retirado,100.000€,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,02/09/2019,Alavés,Rayo Vallecano,900.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,30/06/2015,Racing,RC Deportivo,400.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,28/09/2020,Alavés,Real Sporting,725.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,02/01/2015,Racing,RC Deportivo,200.000€,200 mil €
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,28/09/2020,Alavés,Real Sporting,725.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,08/01/2018,RC Deportivo,CD Numancia,600.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,03/01/2015,RC Deportivo,Racing,200.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,31/12/2016,Girona FC,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,31/12/2016,Girona FC,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,02/01/2015,Racing,RC Deportivo,200.000€,200 mil €
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,13/14,01/07/2013,Rayo Cantabria,Racing,-,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,02/01/2015,Racing,RC Deportivo,200.000€,200 mil €
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,30/06/2015,Racing,RC Deportivo,400.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,03/01/2015,RC Deportivo,Racing,200.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,02/01/2015,Racing,RC Deportivo,200.000€,200 mil €
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,13/14,01/07/2013,Rayo Cantabria,Racing,-,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,01/07/2019,RC Deportivo,Alavés,900.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,08/01/2018,RC Deportivo,CD Numancia,600.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,01/01/2016,RC Deportivo,CD Tenerife,500.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,13/14,01/07/2013,Rayo Cantabria,Racing,-,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,01/07/2019,RC Deportivo,Alavés,900.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,02/09/2019,Alavés,Rayo Vallecano,900.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,21/07/2020,Rayo Vallecano,Alavés,725.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,21/07/2020,Rayo Vallecano,Alavés,725.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,03/01/2015,RC Deportivo,Racing,200.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,30/06/2015,Racing,RC Deportivo,400.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,28/09/2020,Alavés,Real Sporting,725.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,21/07/2020,Rayo Vallecano,Alavés,725.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,01/01/2016,RC Deportivo,CD Tenerife,500.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,28/09/2020,Alavés,Real Sporting,725.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,30/06/2015,Racing,RC Deportivo,400.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,03/01/2015,RC Deportivo,Racing,200.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,13/14,01/07/2013,Rayo Cantabria,Racing,-,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,28/09/2020,Alavés,Real Sporting,725.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,03/01/2015,RC Deportivo,Racing,200.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,02/09/2019,Alavés,Rayo Vallecano,900.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,01/07/2019,RC Deportivo,Alavés,900.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,01/07/2019,RC Deportivo,Alavés,900.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,30/06/2015,Racing,RC Deportivo,400.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,01/01/2016,RC Deportivo,CD Tenerife,500.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,01/01/2016,RC Deportivo,CD Tenerife,500.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,31/12/2016,Girona FC,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,31/12/2016,Girona FC,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,14/15,02/01/2015,Racing,RC Deportivo,200.000€,200 mil €
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,13/14,01/07/2013,Rayo Cantabria,Racing,-,-
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,08/01/2018,RC Deportivo,CD Numancia,600.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,02/09/2019,Alavés,Rayo Vallecano,900.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,21/07/2020,Rayo Vallecano,Alavés,725.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,08/01/2018,RC Deportivo,CD Numancia,600.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,08/01/2018,RC Deportivo,CD Numancia,600.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,30/06/2017,RCD Mallorca,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,01/01/2017,RC Deportivo,RCD Mallorca,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,31/12/2016,Girona FC,RC Deportivo,800.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,16/17,13/08/2016,RC Deportivo,Girona FC,800.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,02/09/2019,Alavés,Rayo Vallecano,900.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,01/07/2019,RC Deportivo,Alavés,900.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,17/18,30/06/2018,CD Numancia,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,22/23,29/07/2022,Alavés,Racing,600.000€,Libre
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,20/21,30/06/2021,Real Sporting,Alavés,700.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,30/06/2016,CD Tenerife,RC Deportivo,600.000€,Fin de préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,15/16,01/01/2016,RC Deportivo,CD Tenerife,500.000€,Préstamo
Saúl García,https://www.transfermarkt.es/saul-garcia/transfers/spieler/249471,19/20,21/07/2020,Rayo Vallecano,Alavés,725.000€,Fin de préstamo
